Passenger Count;Trip Distance (in miles);Fare Amount;Surcharge;Tip Amount;Total Amount;Generous ? 
2;1,44;9;0,5;2;12,3;Yes
1;1,8;9,5;0,5;0;10,8;No
1;0,89;6,5;0,5;2,1;9,9;Yes
2;3,21;14,5;0,5;0;15,8;No
4;0,62;4,5;0,5;0;5,8;No
1;1,28;9;0,5;0;10,3;No
1;1,1;9,5;0,5;0;10,8;No
2;9,13;30,5;0,5;3;40,13;Yes
2;6,6;27,2;0,5;5,7;34,2;Yes
1;1,28;7;0,5;0;8,3;No
2;1,1;7;0,5;0;8,3;No
4;1,02;7;0,5;0;8,3;No
1;0,88;4,5;0,5;1;6,8;Yes
1;3,4;14,5;0,5;0;15,8;No
1;0;52;0;0;58,13;No
1;0;2,5;0,5;0;3,8;No
2;0,05;2,5;0,5;0;3,8;No
1;1,2;7,5;0,5;2,2;11;Yes
1;1,6;7,5;0,5;0;8,8;No
2;3;15;0,5;0;16,3;No
1;0,44;3,5;0,5;0,5;5,3;Yes
1;0,4;0,01;0;0;0,31;No
1;1,34;7;0,5;0;8,3;No
2;1,2;7;0,5;0;8,3;No
1;13,7;38;0,5;0;39,3;No
5;0,71;5;0,5;1;7,3;Yes
1;1,28;8;0,5;0;9,3;No
1;7,3;27,5;0,5;5,75;34,55;Yes
1;2,21;14;0,5;0;15,3;No
1;0,5;4,5;0,5;0;5,8;No
1;2,8;12,5;0,5;0;13,8;No
2;7,7;26;0,5;5,45;32,75;Yes
1;0,1;2,5;0,5;0;3,8;No
1;1,7;8;0,5;0;9,3;No
1;4,46;15,5;0,5;3,2;20;Yes
1;2,7;16;0,5;0;17,3;No
1;1,5;8;0,5;0;9,3;No
1;2,9;13;0,5;0;14,3;No
1;2,19;10;0,5;0;11,3;No
1;1,1;6,5;0,5;1,4;9,2;Yes
1;3,9;12,5;0,5;0;13,8;No
1;3;12,2;0,5;0,5;14;Yes
1;3,76;14,5;0,5;0;15,8;No
2;3;13;0,5;3,55;17,85;Yes
2;2,8;13,5;0,5;20;34,8;Yes
1;5,1;19;0,5;5,05;25,35;Yes
1;1,5;11;0,5;0;12,3;No
1;5,19;18,5;0,5;4,75;24,55;Yes
2;0,33;3,5;0,5;1;5,8;Yes
1;0,3;3,5;0,5;0;4,8;No
2;0,48;5;0,5;1,1;7,4;Yes
1;1,9;8,7;0,5;2,5;12,5;Yes
1;1,9;14;0,5;0;15,3;No
5;1,95;8,5;0,5;0;9,8;No
1;0,75;8;0,5;0;9,3;No
2;2,44;10,5;0,5;2,75;14,55;Yes
1;3,06;12,5;0,5;3,25;17,05;Yes
2;4,7;17,5;0,5;4,7;23,5;Yes
2;6,1;21;0,5;0;22,3;No
1;1,4;6;0,5;1;8,3;Yes
1;0,41;4,5;0,5;0,5;6,3;Yes
1;1,84;8;0,5;0;9,3;No
2;4,24;15,5;0,5;0;16,8;No
2;3,67;14;0,5;2,9;18,2;Yes
1;0,89;5;0,5;0;6,3;No
1;3,9;14;0,5;0;15,3;No
2;12,06;35;0,5;7,1;43,4;Yes
1;0,59;5,5;0,5;1;7,8;Yes
1;5,4;24,2;0,5;3;28,5;Yes
1;18,1;52;0;6;64,13;Yes
1;5,49;16,5;0,5;0;17,8;No
1;4,6;17;0,5;3;21,3;Yes
1;1,31;5,5;0,5;1,2;8;Yes
1;1,5;7,5;0,5;0;8,8;No
1;3,69;13,5;0,5;0;14,8;No
1;5,46;19;0,5;3,9;24,2;Yes
1;4,1;16,5;0,5;0;17,8;No
2;1;6,5;0,5;0;7,8;No
2;0,8;4,2;0,5;0;5,5;No
2;1,5;7,5;0,5;1;9,8;Yes
2;2,2;9;0,5;2,05;12,35;Yes
1;1,8;8;0,5;0;9;No
3;1,55;8,5;0,5;0;9,8;No
1;3,51;12;0,5;2,5;15,8;Yes
1;1,19;6;0,5;1;8,3;Yes
1;9,2;26,5;0,5;8,3;36,1;Yes
5;1,32;6,5;0,5;0;7,8;No
2;1,8;8,5;0,5;0;9,8;No
1;1,56;7;0,5;2,25;10,55;Yes
1;1,5;7,5;0,5;0;8,8;No
1;3;11;0,5;2,45;14,75;Yes
2;3,5;13;0,5;5;19,3;Yes
1;4,69;18,5;0,5;3,8;23,6;Yes
1;0,86;5,5;0,5;0;6,8;No
1;1,06;8,5;0,5;0;9,8;No
6;4,1;14,5;0,5;0;15,8;No
1;1,76;9;0,5;0;10,3;No
3;0,6;7,5;0,5;0;8,8;No
1;2,5;11,2;0,5;2,5;15;Yes
1;5,56;18;0,5;5,55;24,85;Yes
1;5,7;24;0,5;0;25,3;No
1;2,72;16,5;0,5;4,25;22,05;Yes
1;0,55;4;0,5;2;7,3;Yes
1;0,4;4,5;0,5;1,7;7,5;Yes
2;2,5;9,5;0,5;0;16,13;No
5;11,93;37;0,5;0;38,3;No
1;14,5;44,5;0,5;0;45,8;No
6;0,82;6;0,5;0;7,3;No
1;2,17;9,5;0,5;2;12,8;Yes
1;6,4;20,5;0,5;4,35;26,15;Yes
1;5,41;20,5;0,5;0;21,8;No
2;2,8;16;0,5;3,3;20,6;Yes
1;4,8;17,5;0,5;3,75;22,55;Yes
1;0,69;4,5;0,5;0;5,8;No
3;1,18;6,5;0,5;2;9,8;Yes
2;0,7;6,2;0,5;1,87;9,37;Yes
1;2,6;10,2;0,5;3,45;14,95;Yes
1;1,9;10;0,5;2,25;13,55;Yes
1;1,65;10,5;0,5;0;11,8;No
1;3,7;14;0,5;4;19,3;Yes
1;4,2;18,5;0,5;3,95;23,75;Yes
1;17,5;49,5;0,5;0;56,13;No
4;1,11;6,5;0,5;0;7,8;No
2;1,18;7,5;0,5;2;10,8;Yes
1;1,8;14;0,5;0;15,3;No
2;4,6;23,5;0,5;0;24,8;No
2;0,94;6;0,5;0;7,3;No
5;2,16;9;0,5;0;10,3;No
2;0,27;3;0,5;0,5;4,8;Yes
1;1,3;9;0,5;0;10,3;No
1;4,57;16;0,5;0;17,3;No
1;2,98;13;0,5;2,7;17;Yes
1;1,1;5;0,5;0;6,3;No
1;1,29;7,5;0,5;0;8,8;No
1;2,86;10,5;0,5;2,2;14;Yes
2;3,67;13;0,5;0;14,3;No
1;9,2;29,5;0,5;0;30,8;No
2;1,5;6,5;0,5;1,55;9,35;Yes
5;3,79;15;0,5;0;16,3;No
1;3,3;13,7;0,5;3;18;Yes
1;1,2;5,7;0,5;1,25;8,25;Yes
4;0,8;6;0,5;1,7;9;Yes
1;1,6;7;0,5;0;8,3;No
2;1,4;7,5;0,5;0;8,5;No
1;1,8;7,7;0,5;2;11;Yes
1;6,9;21;0,5;0;22,3;No
1;4,05;14,5;0,5;3;18,8;Yes
1;5,2;18;0,5;5,75;25,05;Yes
1;8,2;27;0,5;0;28,3;No
2;0,37;3,5;0,5;0;4,8;No
3;13,29;38,5;0,5;8,87;54;Yes
1;1,4;6,5;0,5;1,55;9,35;Yes
1;4,95;15,5;0,5;0;16,8;No
2;9;27;0,5;0;28,3;No
1;1,78;9;0,5;0,6;10,9;Yes
5;1,52;9,5;0,5;0;10,8;No
2;1,5;12,5;0,5;0;13,8;No
1;3,68;19,5;0,5;4;24,8;Yes
1;2,06;25,5;0,5;0;26,8;No
1;1,4;6;0,5;0;7,3;No
1;0,8;5;0,5;0;6,3;No
1;1,66;7;0,5;2;10,3;Yes
5;0,83;5,5;0,5;1,5;8,3;Yes
2;0,8;4,5;0,5;0;5,8;No
2;1,97;9,5;0,5;2;12,8;Yes
2;3,3;13,5;0,5;0;14,8;No
1;1,43;11,5;0,5;0;12,8;No
1;3,2;13;0,5;0;14,3;No
1;4,86;21,5;0,5;6,6;29,4;Yes
6;0,84;5,5;0,5;0;6,8;No
1;2,24;9,5;0,5;0;10,8;No
1;0,7;4;0,5;1,05;6,35;Yes
1;1,1;6,5;0,5;0;7,8;No
1;1,5;7,5;0,5;2,2;11;Yes
2;2,03;9,5;0,5;0;10,8;No
2;3,34;12,5;0,5;2,6;16,4;Yes
1;4,7;16,5;0,5;5,3;23,1;Yes
1;1,4;7,5;0,5;0;8,8;No
1;3,1;13;0,5;1;15,3;Yes
1;6,04;19,5;0,5;0;20,8;No
5;1,1;6;0,5;0;7,3;No
2;1,8;10;0,5;0;11,3;No
1;4,2;18;0,5;0;19,3;No
2;3,7;19,5;0,5;4,15;24,95;Yes
1;0,55;4;0,5;0;5,3;No
1;1,19;6,5;0,5;1,4;9,2;Yes
2;1,9;9,5;0,5;0;10,8;No
2;5,4;17;0,5;0;18,3;No
1;6,5;21;0,5;0;22,3;No
1;13,5;37,5;0,5;0;38,8;No
1;7,4;29,5;0,5;0;30,8;No
1;0,55;4,5;0,5;0;5,8;No
1;1,81;9,5;0,5;2;12,8;Yes
1;1,94;12,5;0,5;2,6;16,4;Yes
1;5,6;20;0,5;0;21,3;No
4;1,33;7;0,5;2,25;10,55;Yes
5;0,72;4;0,5;0;5,3;No
1;1,86;9;0,5;0;10,3;No
1;2,6;13;0,5;1,9;16,2;Yes
1;3,2;13,5;0,5;0;14,8;No
1;5,47;21;0,5;4,3;26,6;Yes
1;7,63;27,5;0,5;5,6;34,4;Yes
1;8,73;34;0,5;0;35,3;No
2;1,9;8;0,5;0;9,3;No
1;1,4;7,5;0,5;1;9,8;Yes
2;1,9;8,5;0,5;0;9,8;No
1;1,6;7,7;0,5;1,8;10,8;Yes
2;7,19;22,5;0,5;0;29,13;No
2;0,23;4;0,5;0;5,3;No
2;1,31;5,5;0,5;0;6,8;No
1;0,5;5;0,5;0;6,3;No
5;0,16;5,5;0,5;0;6,8;No
1;2,1;9,5;0,5;2,15;12,95;Yes
3;2,3;10;0,5;0;11,3;No
3;4,39;14,5;0,5;3;18,8;Yes
1;4,6;15;0,5;0;16,3;No
1;0,5;4,2;0,5;5;10,5;Yes
1;1;18;0,5;0;19,3;No
1;2,4;20,2;0;5,25;26,25;Yes
1;1,7;9,2;0,5;3,15;13,65;Yes
2;3,8;13,5;0,5;0;14,8;No
1;6,4;24;0,5;5,05;30,35;Yes
1;0,64;4,5;0,5;0;5,5;No
1;1,2;6;0,5;0;7,3;No
1;0,4;4,5;0,5;0;5,8;No
1;1,3;6,5;0,5;0;7,8;No
1;2;8,2;0,5;1,9;11,4;Yes
2;2,72;11,5;0,5;2,4;15,2;Yes
1;0,7;6;0,5;0;7,3;No
1;1,2;6,7;0,5;1;9;Yes
1;0,94;8;0,5;0;9,3;No
1;8,18;26,5;0,5;6,75;34,55;Yes
1;6,39;25;0,5;0;26,3;No
1;1,4;6,2;0,5;2,25;9,75;Yes
2;2,2;11;0,5;0;12,3;No
2;2,9;13;0,5;0;14,3;No
2;12,83;36,5;0,5;9,25;47,05;Yes
1;0,89;4,5;0,5;0;5,8;No
1;0,4;4,5;0,5;0;5,8;No
1;0,8;5,2;0,5;1,95;8,45;Yes
2;0,95;6;0,5;1,3;8,6;Yes
1;0,67;5,5;0,5;1,5;8,3;Yes
1;2,7;13,2;0,5;1,11;15,61;Yes
2;2,08;14,5;0,5;0;15,8;No
1;13,04;37,5;0,5;9,5;48,3;Yes
1;2,98;12;0,5;3,75;17,05;Yes
1;1,5;9,5;0,5;2,15;12,95;Yes
1;11,1;33,7;0,5;10;45;Yes
1;0,71;5;0,5;1;7,3;Yes
2;2,24;11;0,5;0;12,3;No
1;5,54;18,5;0,5;4,75;24,55;Yes
2;3,62;21;0,5;0;22,3;No
1;3,8;15,5;0,5;0;16,8;No
2;0,9;2,5;0,5;0;3,8;No
1;5,77;30;0,5;0;31,3;No
1;0,7;4,5;0,5;0;5,8;No
5;1,29;7;0,5;1,5;9,8;Yes
5;0,67;7;0,5;0;8,3;No
1;1,6;9;0,5;0;10,3;No
1;1,92;11;0,5;0;12,3;No
1;3,72;19;0,5;2;22,3;Yes
1;7,9;25;0,5;0;26,3;No
5;1,66;7;0,5;1;9,3;Yes
1;1,5;7;0,5;0;8,3;No
2;1,3;7,5;0,5;2;10,8;Yes
1;3,95;15;0,5;0;16,3;No
6;6,58;22;0,5;0;23,3;No
1;0,4;4,5;0,5;0;5,8;No
1;1,1;7,5;0,5;0;8,8;No
3;3;12;0,5;0;13,3;No
1;4,5;15,7;0,5;4,25;21,25;Yes
2;6,9;26;0,5;8,15;35,45;Yes
1;3,13;12;0,5;0;13,3;No
1;5,25;18,5;0,5;5,7;25,5;Yes
1;10,3;30,5;0,5;6,35;38,15;Yes
1;0,38;4;0,5;0;5,3;No
1;0,47;4;0,5;0;5,3;No
2;1,68;8;0,5;2,55;11,85;Yes
2;4,3;17,5;0,5;0;18,8;No
5;7,52;24,5;0,5;0;25,8;No
1;4,49;16,5;0,5;4,47;27,6;Yes
1;3,2;14,5;0,5;3,15;18,95;Yes
1;1,3;6;0,5;2,15;9,45;Yes
1;0,4;5;0,5;0;6,3;No
1;0,8;5,2;0,5;1,3;7,8;Yes
2;3,9;12,5;0,5;2,75;16,55;Yes
2;2,46;10,5;0,5;0;11,8;No
1;4,15;18;0,5;0;19,3;No
6;2,29;16;0,5;0;17,3;No
1;0,47;4,5;0,5;0;5,8;No
1;0,6;5,5;0,5;0;6,8;No
5;0,89;6;0,5;0;7,3;No
5;0,92;6,5;0,5;0;7,8;No
2;2,1;12;0,5;0;13,3;No
2;2,5;16,2;0,5;3,5;21;Yes
1;1,06;6;0,5;1,3;8,3;Yes
6;0,99;10;0,5;2,1;13,4;Yes
1;10,9;31,5;0,5;0;32,8;No
1;32,9;2,5;0,5;0;3,8;No
2;1,1;6,5;0,5;0;7,8;No
1;1,12;8,5;0,5;2,25;12,05;Yes
1;2,2;10,5;0,5;5;16,8;Yes
2;3,2;14,5;0,5;2,2;18;Yes
3;3;14,5;0,5;0;15,8;No
1;1,77;17;0,5;0;18,3;No
1;0,6;3,5;0,5;0;4,8;No
1;1,39;6;0,5;1,95;9,25;Yes
2;1,2;6,5;0,5;3;10,8;Yes
2;1,22;6,5;0,5;2,1;9,9;Yes
1;1,46;7,5;0,5;1,6;10,4;Yes
5;2,18;9;0,5;1,9;12,2;Yes
3;2,1;9;0,5;1,25;11,55;Yes
1;2,99;11,5;0,5;1,25;14,05;Yes
1;3,34;12,5;0,5;2,6;16,4;Yes
5;1,82;11;0,5;2,3;14,6;Yes
1;7,44;26;0,5;4;31,3;Yes
1;0,98;5,5;0,5;0;6,8;No
4;1,1;6,5;0,5;1;8,8;Yes
1;5,8;20;0,5;0;21,3;No
1;9,1;27,5;0,5;7,2;36;Yes
2;1;7,5;0,5;0;8,8;No
1;2,42;10,5;0,5;0;11,8;No
1;0,66;4,5;0,5;0,7;6,5;Yes
3;0,6;5;0,5;0;6,3;No
1;0,9;5,2;0,5;5;11,5;Yes
1;2,6;10;0,5;2,25;13,55;Yes
1;2,3;10;0,5;0;11,3;No
4;7,9;24,5;0,5;0;25,8;No
3;2,8;16;0,5;0;17,3;No
1;2;9,5;0,5;0;10,8;No
2;3,2;13;0,5;0;14,3;No
1;4,59;16,5;0,5;2,2;20;Yes
1;5,94;20;0,5;0;21,3;No
1;0,92;6,5;0,5;0;7,8;No
1;1,8;8;0,5;1,85;11,15;Yes
2;2,26;9;0,5;0;10,3;No
2;1,69;8;0,5;1,7;11;Yes
1;1,5;9,5;0,5;0;10,8;No
1;2,28;13,5;0,5;3,5;18,3;Yes
1;1,3;6;0,5;1,45;8,75;Yes
5;1;5;0,5;1,1;7,4;Yes
1;2,5;10,7;0,5;2,4;14,4;Yes
2;6,54;20;0,5;5,74;29,48;Yes
4;3,2;15;0,5;0;16,3;No
1;0,1;2,5;0,5;0;3,8;No
1;1,1;6;0,5;1,45;8,75;Yes
2;1;6,5;0,5;1,55;9,35;Yes
1;3,49;13,5;0,5;0;14,8;No
1;4,4;16,5;0,5;3,55;21,35;Yes
1;1;6;0,5;0;7,3;No
1;1,5;6,7;0,5;2;10;Yes
4;2,6;11;0,5;2;14,3;Yes
1;2,9;12,7;0,5;2,8;16,8;Yes
6;5,89;21;0,5;0;22,3;No
1;4;18;0,5;2;21,3;Yes
3;8,2;29;0,5;0;30,3;No
1;23,33;63,5;0,5;0;64,8;No
1;3;2,5;0,5;0;3,8;No
1;0,79;6;0,5;0;7,3;No
1;1,68;8,5;0,5;1,8;11,6;Yes
2;3,91;13,5;0,5;0;14,8;No
4;2,13;10,5;0,5;0;11,8;No
1;3;14,5;0,5;0;15,8;No
2;1,2;5,2;0,5;1,62;8,12;Yes
2;1;6;0,5;2,5;9,8;Yes
3;4,6;17;0,5;0;18;No
3;0,74;6;0,5;1,3;8,6;Yes
1;1,8;8,5;0,5;1,95;11,75;Yes
1;8,28;24,5;0,5;5;36,13;Yes
1;1,58;10,5;0,5;2,2;14;Yes
1;3,31;13,5;0,5;3,5;18,3;Yes
5;11,67;33;0,5;0;34,3;No
1;8,9;27,5;0,5;5;33,8;Yes
2;0,1;3;0,5;0;4,3;No
1;2,4;10,2;0,5;2,3;13,8;Yes
1;1,1;7,7;0,5;2,25;11,25;Yes
1;3,03;12,5;0,5;3,9;17,7;Yes
1;3,9;14;0,5;1,7;17;Yes
1;5,82;19,5;0,5;0;20,8;No
4;0,9;6;0,5;0;7,3;No
2;1,3;7;0,5;0;8,3;No
4;6,34;21,5;0,5;0;22,8;No
1;0,7;4,5;0,5;0;5,8;No
1;2,14;8,5;0,5;0;9,8;No
1;3,6;12,5;0,5;0;13,8;No
2;7,08;21;0,5;0;22,3;No
1;2,98;12,5;0,5;3,25;17,05;Yes
1;1,17;10;0,5;0;11,3;No
1;0;3;0,5;0;4,3;No
3;0,39;3,5;0,5;0;4,8;No
1;0,6;4;0,5;0;5,3;No
2;1;6,5;0,5;0;7,8;No
1;1,1;8,5;0,5;0;9,8;No
2;13,06;38;0,5;0;44,63;No
3;0,8;5,5;0,5;0;6,8;No
1;3,47;15;0,5;0;16,3;No
1;5,4;19,5;0,5;0;20,8;No
1;0,5;4;0,5;0;5,3;No
2;1,32;6,5;0,5;0;7,8;No
1;6,8;22;0,5;0;23,3;No
1;8,42;27,5;0,5;0;28,8;No
1;1,9;18,5;0,5;3,95;23,75;Yes
2;0,5;3,5;0,5;0;4,8;No
6;11,95;35;0,5;0;41,63;No
1;2,49;11,5;0,5;0;12,8;No
2;1,5;11,5;0,5;3,8;16,6;Yes
1;0,38;3,5;0,5;0;4,8;No
1;0,87;5,5;0,5;1;7,8;Yes
1;2,06;8;0,5;0;9,3;No
1;2,27;9,5;0,5;0;10,8;No
2;2,46;10,5;0,5;3,3;15,1;Yes
1;1;6,2;0,5;1,5;9;Yes
1;3,1;13;0,5;0;14,3;No
1;1,3;7;0,5;1,65;9,95;Yes
2;1,2;7;0,5;0;8,3;No
1;1,3;8,5;0,5;1,95;11,75;Yes
1;3,4;11,7;0,5;3,9;16,9;Yes
1;1,51;8,5;0,5;2;11,8;Yes
1;1,9;10;0,5;0;11,3;No
1;17,99;49,5;0,5;10;60,8;Yes
1;0,9;4,2;0,5;1;6,5;Yes
2;1,9;10,2;0,5;2,3;13,8;Yes
1;5,59;19;0,5;0;20,3;No
2;2;22,5;0,5;2,5;26,3;Yes
5;1,78;7,5;0,5;0;8,8;No
1;3,84;13;0,5;3,38;17,68;Yes
1;3,67;13,5;0,5;0;14,8;No
1;5,7;21;0,5;0;22,3;No
1;7,1;24;0,5;5,05;30,35;Yes
2;3,88;17,5;0,5;3,6;22,4;Yes
2;0,6;4;0,5;0;5,3;No
1;0,83;4,5;0,5;0;5,8;No
2;0,9;5;0,5;1,3;7,6;Yes
1;0,71;4,5;0,5;0;5,8;No
4;1,51;6,5;0,5;0;7,8;No
1;1,3;6,2;0,5;1,5;9;Yes
1;2,6;11;0,5;0;12,3;No
1;6,7;21,7;0,5;4,6;27,6;Yes
3;3,3;17,5;0,5;2,5;21,3;Yes
5;0,63;6,5;0,5;1,4;9,2;Yes
1;2,1;10;0,5;1,11;12,41;Yes
1;3,72;13;0,5;2,7;17;Yes
2;2,14;13,5;0,5;2,8;17,6;Yes
1;0,48;4,5;0,5;0;5,8;No
2;0,71;5;0,5;2;8,3;Yes
2;0,7;5,5;0,5;0;6,8;No
1;0,92;6;0,5;0;7,3;No
1;0;8,5;0;1;10;Yes
1;4,5;19,5;0,5;0;20,8;No
2;1,1;6;0,5;1,45;8,75;Yes
1;1,3;6,5;0,5;0;7,8;No
2;1,39;8;0,5;0;9,3;No
1;2,7;10;0,5;1,5;12,8;Yes
1;8,5;25,5;0,5;0;26,8;No
2;8,74;26;0,5;5;32,3;Yes
1;0,7;4,5;0,5;1,15;6,95;Yes
1;2,26;10;0,5;0;11,3;No
1;0,8;5;0,5;0;6,3;No
2;0,7;5,5;0,5;0;6,8;No
1;2,39;10;0,5;2,62;13,92;Yes
1;1;8,5;0,5;0;9,8;No
2;3,5;14;0,5;3,05;18,35;Yes
1;12,34;34;0,5;0;37,74;No
1;3,9;16,5;0,5;3,55;21,35;Yes
1;0,5;4;0,5;0;5,3;No
1;0,6;4,2;0,5;1;6,5;Yes
1;2,19;8,5;0,5;1,8;11,6;Yes
2;1,3;6,5;0,5;1,55;9,35;Yes
2;1,6;8;0,5;0;9,3;No
1;1,66;10;0,5;2,1;13,4;Yes
1;3,5;14,5;0,5;0;15,8;No
1;0,17;5;0,5;0;6;No
1;1,68;7,5;0,5;0;8,8;No
1;1,4;8;0,5;2;11,3;Yes
1;2,3;10,5;0,5;0;11,8;No
1;1,5;9;0,5;1,9;12,2;Yes
1;2,28;10,5;0,5;2,2;14;Yes
1;2,8;15;0,5;2,7;19;Yes
1;6,93;24;0,5;0;25,3;No
1;0,88;5;0,5;0;6,3;No
1;6,6;20,2;0,5;2;23,5;Yes
1;12,36;35,5;0,5;0;42,13;No
4;1,31;7,5;0,5;1,6;10,4;Yes
4;1,5;9;0,5;0;10,3;No
1;4,38;15,5;0,5;0;16,8;No
1;1,3;12,5;0,5;0;13,8;No
1;0,71;6;0,5;0;7,3;No
1;2,5;10;0,5;0;11,3;No
2;1,8;9;0,5;0;10,3;No
1;0,9;9,2;0,5;2;12,5;Yes
1;1,19;5,5;0,5;1;7,8;Yes
1;1,56;8;0,5;1;10,3;Yes
1;7,07;26,5;0,5;0;27,8;No
1;5,7;23;0,5;7,25;31,55;Yes
1;24,49;65,5;0,5;0;77,16;No
1;7,52;33;0,5;0;34,3;No
1;0,8;5;0,5;1,1;7,4;Yes
1;1,22;6,5;0,5;0;7,8;No
1;5,8;20;0,5;0;21,3;No
1;4,1;18,2;0,5;0;19,5;No
1;0,84;5,5;0,5;0;6,8;No
1;0,9;4,7;0,5;1;7;Yes
1;0,78;5;0,5;0;6,3;No
2;0,5;6;0,5;1,45;8,75;Yes
4;2,12;9;0,5;0;10,3;No
5;1,13;8;0,5;1,7;11;Yes
1;3,3;11,7;0,5;3,25;16,25;Yes
1;1,9;10,5;0,5;0;11,8;No
1;7,37;26,5;0,5;0;27,8;No
1;0;2,5;0;0;3,3;No
2;0,38;4;0,5;0;5,3;No
1;2,27;10,5;0,5;2,2;14;Yes
1;5,7;19;0,5;0;20,3;No
1;4,4;18,7;0,5;5;25;Yes
3;6,77;23;0,5;0;24,3;No
1;1,42;7,5;0,5;1,6;10,4;Yes
1;1,56;8;0,5;0;9,3;No
2;4;15;0,5;2;18,3;Yes
2;3,12;16;0,5;3,3;20,6;Yes
3;0,7;4,5;0,5;0;5,8;No
1;1,96;10;0,5;3,15;14,45;Yes
1;3,16;13;0,5;0;14,3;No
4;3,42;13,5;0,5;3,5;18;Yes
4;3,7;17;0,5;3;21,3;Yes
6;0,5;4,5;0,5;0;5,8;No
2;1,9;7,5;0,5;0;8,8;No
2;0,9;8;0,5;1;10,3;Yes
2;2,8;11,7;0,5;3;16;Yes
2;3,6;14;0,5;4,55;19,85;Yes
1;1,19;6;0,5;0;7,3;No
1;2,23;8,5;0,5;0;9,8;No
1;1,48;8,5;0,5;1,8;11,6;Yes
1;1,6;9,7;0,5;2,2;13,2;Yes
1;3,5;16,5;0,5;2;19,8;Yes
2;4,23;23;0,5;4,7;29;Yes
1;1,84;9;0,5;0;10,3;No
1;0,7;4,5;0;0;4,8;No
1;0,86;5,5;0,5;0;6,8;No
1;1,31;9;0,5;0;10,3;No
1;9;25,5;0,5;6;38,13;Yes
1;3,57;16,5;0,5;0;17,8;No
1;0,6;4,5;0,5;0;5,8;No
1;1,15;7;0,5;1,5;9,8;Yes
1;1,98;9,5;0,5;0;10,8;No
1;2,19;9,5;0,5;2;12,8;Yes
2;7,6;28;0,5;0;29,3;No
1;0;2,5;0,5;0;3,8;No
1;0;160;0;0;160,3;No
2;0,4;4;0,5;1,5;6,8;Yes
1;1;5,7;0,5;1;8;Yes
1;1,5;7,5;0,5;1,5;10,3;Yes
6;2,9;11;0,5;2,3;14,6;Yes
1;5,5;22;0,5;4,65;27,95;Yes
1;0,02;3;0,5;0;4,3;No
1;0,6;4,5;0,5;0;5,8;No
3;3,47;11,5;0,5;0;12,8;No
1;2,8;11;0,5;0;12,3;No
6;1,76;9,5;0,5;1;11,8;Yes
1;6,1;20,5;0,5;0;21,8;No
5;4,77;19;0,5;0;20,3;No
1;2,92;17,5;0,5;4;22,8;Yes
1;3,38;21;0,5;0;22,3;No
1;1,8;10;0,5;0;11,3;No
1;1,05;11,5;0,5;2,4;15,2;Yes
2;0,9;4,5;0,5;1,15;6,95;Yes
1;1;6;0,5;2,15;9,45;Yes
1;0,9;6;0,5;0;7,3;No
2;1,3;7,5;0,5;1,75;10,55;Yes
1;0,85;4,5;0,5;1,5;7,3;Yes
1;1,4;7;0,5;0;8,3;No
5;2,3;17;0,5;0;18,3;No
5;0,5;4;0,5;1;6,3;Yes
1;4,18;14,5;0,5;1,2;17;Yes
1;2,1;11;0,5;0;12,3;No
1;5,33;22;0,5;4,5;27,5;Yes
6;3,66;22;0,5;4,5;27,8;Yes
1;0,2;3;0,5;1,25;5,55;Yes
2;0,81;5,5;0,5;0;6,8;No
1;3,9;13,5;0,5;2,95;17,75;Yes
1;7,4;21,7;0,5;6,9;29,9;Yes
1;2,2;11,5;0,5;0;12,8;No
1;7,2;22,5;0,5;0;23,8;No
1;7,2;24;0,5;0;25,3;No
3;0,42;4;0,5;1,12;6,42;Yes
3;1,69;8;0,5;0;9,3;No
2;1,2;9,5;0,5;0;10,8;No
2;18,7;52;0;10,55;63,35;Yes
2;0,6;4,5;0,5;1;6,8;Yes
1;0,63;4,5;0,5;1;6,8;Yes
1;0,7;4,5;0,5;1;6,8;Yes
1;1,2;6;0,5;0;7,3;No
1;2,22;8;0,5;2,12;11,42;Yes
1;1,64;8;0,5;1;10,3;Yes
1;2,03;13,5;0,5;2,8;17,6;Yes
1;7,4;24,5;0,5;0;25,8;No
1;5,4;20,5;0,5;2;23,8;Yes
1;0,3;4;0,5;1;6,3;Yes
2;0,6;4;0,5;1,55;6,85;Yes
1;2,1;9,5;0,5;2,7;13,5;Yes
1;0,78;5,5;0,5;1,2;8;Yes
1;1,5;12,2;0,5;2,7;16,2;Yes
1;0,87;4,5;0,5;0;5,8;No
1;0,72;5;0,5;1,38;7,68;Yes
2;1,5;7,5;0,5;2;10,8;Yes
1;2,9;11;0,5;3,65;15,95;Yes
2;2;10,5;0,5;0;11,8;No
1;11,3;31,5;0,5;6,4;39,2;Yes
1;4,44;17,5;0,5;0;18,8;No
1;13,12;39,5;0,5;2,8;43,6;Yes
1;1,4;6,5;0,5;0;7,8;No
1;1,91;9;0,5;2,38;12,68;Yes
5;2,87;14;0,5;0;15,3;No
2;2;14;0,5;0;15,3;No
2;12,1;35;0,5;0;36,3;No
1;3,23;16;0,5;1,5;18,8;Yes
1;7,2;26,2;0,5;5,5;33;Yes
1;1,5;7,7;0,5;1,8;10,8;Yes
2;5;16,5;0,5;0;17,8;No
1;1,1;5,5;0,5;1,35;8,15;Yes
3;0,72;5;0,5;0;6,3;No
2;1,8;8,5;0,5;0;9,8;No
